ID,Sale_Category,Product_Source_ID,Product_Associate_ID,Distance
8583,Associative,51,46,75.27
8584,Associative,7,87,30.96
8585,Additive,29,13,70.99
8586,Additive,43,16,26.58
8587,Associative,69,94,78.28
8588,Additive,94,40,83.23
8589,Additive,58,72,79.97
8590,Additive,8,81,22.33
8591,Associative,42,30,69.73
8592,Additive,76,81,54.32
8593,Associative,42,99,98.62
8594,Associative,13,65,36.8
8595,Associative,26,58,77.35
8596,Associative,18,88,37.64
8597,Associative,42,48,40.29
8598,Additive,51,49,11.99
8599,Associative,84,89,24.73
8600,Associative,16,2,17.28
8601,Associative,3,89,16.76
8602,Additive,91,14,1.89
8603,Additive,79,97,79.58
8604,Additive,98,17,47.33
8605,Additive,45,31,80.61
8606,Associative,22,10,61.64
8607,Associative,23,70,83.3
8608,Additive,59,89,50.87
8609,Additive,62,37,10.31
8610,Additive,68,64,62.06
8611,Additive,54,30,68.1
8612,Associative,57,34,63.02
8613,Additive,23,18,80.33
8614,Additive,60,88,73.42
8615,Additive,73,63,43.83
8616,Additive,88,49,82.09
8617,Additive,85,56,69.49
8618,Additive,55,91,12.92
8619,Additive,80,58,54.45
8620,Associative,63,27,73.13
8621,Associative,56,55,55.78
8622,Associative,55,85,94.95
8623,Associative,25,19,11.05
8624,Associative,26,23,72.51
8625,Associative,49,47,82.62
8626,Additive,63,79,70.56
8627,Additive,45,66,39.17
8628,Associative,73,99,39.16
8629,Additive,79,51,59.07
8630,Associative,39,84,40.31
8631,Additive,97,28,88.44
8632,Additive,65,57,11.88
8633,Additive,69,58,64.28
8634,Additive,56,15,14.28
8635,Additive,9,16,54.48
8636,Additive,70,97,71.84
8637,Associative,28,47,17.39
8638,Associative,45,63,70.7
8639,Additive,26,12,14.86
8640,Associative,28,43,62.43
8641,Additive,40,84,51.05
8642,Associative,15,29,30.51
8643,Additive,6,49,12.04
8644,Associative,27,3,73.85
8645,Additive,38,69,38.8
8646,Associative,68,60,9.57
8647,Additive,75,66,77.51
8648,Associative,85,87,24.06
8649,Additive,64,90,73.91
8650,Additive,30,26,56.92
8651,Additive,82,71,20.26
8652,Associative,99,74,8.56
8653,Associative,3,69,59.73
8654,Associative,62,47,3.5
8655,Additive,12,76,7.48
8656,Associative,91,96,70.52
8657,Additive,30,42,54.35
8658,Associative,85,31,33.3
8659,Associative,38,22,54.38
8660,Associative,85,17,59.57
8661,Associative,60,84,56.96
8662,Additive,38,20,64.61
8663,Associative,15,8,94.09
8664,Associative,18,98,39.49
8665,Additive,52,49,30.81
8666,Additive,29,87,4.81
8667,Associative,60,38,15.56
8668,Associative,21,53,11.52
8669,Additive,17,28,34.21
8670,Additive,18,77,61.39
8671,Additive,57,29,5.59
8672,Associative,37,72,73.04
8673,Associative,60,11,40.35
8674,Associative,38,47,96.39
8675,Additive,12,45,57.27
8676,Additive,75,18,77.36
8677,Additive,84,50,86.26
8678,Associative,73,89,89.0
8679,Additive,1,49,52.33
8680,Associative,58,22,40.28
8681,Additive,3,45,56.49
8682,Associative,63,61,40.8
8683,Associative,21,99,24.83
8684,Additive,23,93,33.07
8685,Associative,9,21,24.04
8686,Additive,83,71,27.67
8687,Associative,55,61,10.27
8688,Additive,19,76,43.22
8689,Additive,62,36,24.29
8690,Associative,87,24,45.39
8691,Additive,91,32,79.43
8692,Associative,91,91,45.38
8693,Additive,39,96,95.51
8694,Additive,100,59,15.64
8695,Additive,76,96,85.18
8696,Additive,27,96,25.58
8697,Associative,46,90,93.46
8698,Additive,34,75,23.49
8699,Additive,33,82,74.95
8700,Associative,92,5,7.15
8701,Associative,95,16,63.35
8702,Associative,96,11,22.65
8703,Associative,50,35,67.35
8704,Associative,20,75,63.95
8705,Associative,40,42,92.45
8706,Additive,99,87,63.04
8707,Associative,95,98,41.42
8708,Additive,58,81,20.16
8709,Associative,31,10,66.09
8710,Additive,38,82,12.52
8711,Additive,86,8,83.02
8712,Additive,45,26,25.49
8713,Associative,41,3,52.89
8714,Associative,9,59,60.0
8715,Associative,9,88,36.89
8716,Associative,63,3,66.72
8717,Additive,79,38,25.77
8718,Associative,77,2,4.43
8719,Additive,22,99,95.97
8720,Additive,16,17,32.68
8721,Associative,32,73,71.63
8722,Associative,66,36,51.25
8723,Associative,90,86,67.23
8724,Additive,14,95,11.98
8725,Associative,38,98,52.37
8726,Additive,98,88,39.83
8727,Associative,8,73,45.73
8728,Additive,100,2,96.65
8729,Associative,21,85,14.49
8730,Associative,56,34,75.72
8731,Additive,46,27,33.7
8732,Associative,43,37,29.75
8733,Associative,92,71,27.81
8734,Associative,46,22,35.53
8735,Associative,48,68,36.35
8736,Associative,70,14,27.8
8737,Associative,84,98,67.08
8738,Associative,31,23,5.72
8739,Additive,33,44,33.9
8740,Additive,44,89,28.74
8741,Associative,71,65,75.39
8742,Associative,8,79,15.5
8743,Associative,73,96,94.13
8744,Additive,2,78,17.88
8745,Additive,17,61,37.63
8746,Associative,52,85,20.77
8747,Additive,45,55,29.38
8748,Associative,37,71,76.34
8749,Associative,42,100,48.16
8750,Associative,44,85,17.09
8751,Associative,81,50,5.62
8752,Additive,38,12,23.76
8753,Additive,99,79,94.61
8754,Associative,94,15,84.69
8755,Additive,6,17,44.58
8756,Additive,68,34,48.72
8757,Associative,51,35,90.04
8758,Additive,35,39,59.54
8759,Associative,58,78,88.2
8760,Associative,57,55,49.69
8761,Associative,73,59,20.81
8762,Associative,6,5,72.87
8763,Additive,13,30,53.11
8764,Associative,59,4,67.18
8765,Additive,86,15,16.57
8766,Associative,92,35,65.11
8767,Associative,30,74,38.84
8768,Additive,100,55,33.87
8769,Associative,2,66,67.48
8770,Additive,58,60,59.63
8771,Additive,36,24,65.26
8772,Associative,72,92,96.57
8773,Associative,45,22,70.42
8774,Associative,9,44,64.45
8775,Associative,65,32,61.74
8776,Associative,77,95,40.47
8777,Associative,50,83,84.08
8778,Additive,79,51,38.71
8779,Additive,32,85,70.32
8780,Associative,98,3,30.02
8781,Additive,43,70,15.63
8782,Additive,95,32,13.85
8783,Associative,78,2,63.82
8784,Associative,54,88,33.47
8785,Additive,47,59,28.23
8786,Associative,14,91,59.61
8787,Additive,48,73,3.54
8788,Associative,55,77,25.38
8789,Additive,29,14,34.71
8790,Additive,47,51,71.13
8791,Additive,63,11,54.96
8792,Additive,19,78,85.74
8793,Associative,91,80,34.12
8794,Associative,9,10,30.35
8795,Additive,37,84,4.29
8796,Additive,92,80,95.22
8797,Associative,52,58,50.65
8798,Associative,57,34,50.75
8799,Additive,88,80,92.42
8800,Additive,28,78,29.7
8801,Additive,36,53,33.88
8802,Additive,64,28,65.98
8803,Additive,18,18,78.73
8804,Associative,89,26,70.23
8805,Additive,35,7,79.08
8806,Associative,68,45,57.94
8807,Associative,78,98,86.42
8808,Associative,39,45,55.46
8809,Additive,90,71,23.7
8810,Associative,8,97,54.63
8811,Associative,88,35,71.58
8812,Associative,80,52,65.7
8813,Associative,84,21,25.06
8814,Additive,15,28,5.07
8815,Additive,7,96,26.0
8816,Associative,17,44,98.42
8817,Associative,86,80,19.26
8818,Additive,86,56,46.97
8819,Additive,64,10,64.2
8820,Additive,12,23,88.07
8821,Associative,82,48,76.27
8822,Additive,56,52,90.99
8823,Associative,46,15,60.83
8824,Associative,47,55,86.67
8825,Additive,79,43,27.12
8826,Associative,16,50,43.63
8827,Additive,69,6,84.53
8828,Associative,2,33,33.23
8829,Additive,92,62,87.25
8830,Associative,54,55,36.95
8831,Associative,27,39,36.98
8832,Additive,31,12,31.59
8833,Additive,41,100,55.15
8834,Additive,36,31,13.78
8835,Additive,47,74,4.62
8836,Associative,43,53,89.84
8837,Additive,65,34,92.96
8838,Additive,50,41,8.54
8839,Associative,93,10,55.42
8840,Additive,1,52,54.43
8841,Additive,72,75,37.87
8842,Associative,57,57,57.32
8843,Additive,16,78,46.35
8844,Additive,28,3,49.47
8845,Additive,86,57,75.78
8846,Additive,82,33,53.07
8847,Additive,22,7,33.04
8848,Additive,41,4,58.56
8849,Associative,76,39,64.43
8850,Additive,19,48,66.57
8851,Associative,89,74,62.21
8852,Associative,50,79,66.8
8853,Associative,59,16,31.7
8854,Associative,69,38,45.17
8855,Additive,34,4,67.2
8856,Additive,39,4,75.68
8857,Additive,74,100,43.98
8858,Associative,7,27,37.17
8859,Additive,52,86,71.87
8860,Additive,60,86,23.0
8861,Additive,52,17,1.94
8862,Associative,79,98,47.65
8863,Associative,24,96,18.16
8864,Additive,26,70,38.45
8865,Associative,90,54,29.83
8866,Associative,90,97,77.95
8867,Additive,10,8,33.81
8868,Associative,17,53,64.43
8869,Associative,78,100,67.72
8870,Additive,2,5,46.19
8871,Associative,77,69,9.03
8872,Associative,27,47,70.34
8873,Associative,73,74,8.44
8874,Associative,71,40,10.82
8875,Associative,48,7,20.4
8876,Associative,74,12,28.76
8877,Associative,9,94,84.8
8878,Associative,86,25,67.82
8879,Additive,23,28,39.33
8880,Additive,71,43,97.88
8881,Additive,73,77,25.12
8882,Additive,27,47,61.37
8883,Associative,88,49,84.87
8884,Additive,93,86,80.4
8885,Additive,81,54,9.94
8886,Associative,84,18,70.03
8887,Associative,71,27,26.53
8888,Associative,43,72,36.22
8889,Associative,7,6,49.41
8890,Associative,92,75,79.28
8891,Additive,83,93,17.45
8892,Associative,63,69,11.75
8893,Additive,84,71,16.19
8894,Additive,44,22,22.6
8895,Associative,39,59,6.89
8896,Additive,40,47,92.71
8897,Additive,7,68,32.59
8898,Associative,70,32,18.52
8899,Additive,25,83,64.15
8900,Additive,59,97,78.91
8901,Additive,13,1,75.57
8902,Associative,86,54,72.15
8903,Associative,81,46,6.0
8904,Associative,86,41,78.43
8905,Additive,98,41,50.69
8906,Associative,62,8,65.26
8907,Additive,8,32,95.69
8908,Associative,45,30,81.26
8909,Additive,18,46,82.71
8910,Associative,88,92,18.97
8911,Associative,60,52,48.17
8912,Additive,60,96,94.98
8913,Associative,2,89,58.69
8914,Additive,66,98,11.16
8915,Associative,91,61,73.45
8916,Associative,14,97,5.25
8917,Additive,48,13,74.49
8918,Additive,56,89,88.1
8919,Additive,12,40,43.1
8920,Associative,96,61,41.95
8921,Additive,92,44,31.12
8922,Associative,55,62,87.82
8923,Additive,28,44,55.23
8924,Additive,89,48,58.35
8925,Additive,4,74,66.51
8926,Additive,90,59,30.72
8927,Additive,36,57,43.85
8928,Additive,50,95,74.42
8929,Associative,3,11,98.56
8930,Additive,1,25,4.4
8931,Associative,17,61,5.22
8932,Additive,71,46,43.38
8933,Additive,62,54,66.3
8934,Additive,48,34,39.25
8935,Associative,62,84,99.96
8936,Associative,69,7,20.34
8937,Additive,19,97,1.78
8938,Associative,34,62,19.82
8939,Additive,99,57,88.8
8940,Additive,49,99,15.37
8941,Associative,80,93,48.42
8942,Associative,47,76,42.51
8943,Associative,91,5,66.91
8944,Associative,50,76,6.4
8945,Additive,89,93,66.22
8946,Associative,26,35,36.12
8947,Associative,56,84,92.68
8948,Additive,78,37,85.04
8949,Associative,14,60,40.55
8950,Associative,78,65,99.3
8951,Associative,25,16,6.14
8952,Associative,100,30,79.07
8953,Additive,4,73,43.95
8954,Additive,79,42,43.9
8955,Associative,32,61,17.84
8956,Associative,82,74,51.97
8957,Additive,78,77,9.39
8958,Associative,65,48,62.04
8959,Associative,61,62,24.92
8960,Associative,20,84,72.76
8961,Associative,74,93,61.13
8962,Associative,10,64,74.89
8963,Associative,88,57,75.22
8964,Associative,34,68,20.47
8965,Associative,61,46,1.07
8966,Associative,92,28,37.21
8967,Additive,27,77,91.99
8968,Additive,40,3,58.21
8969,Additive,65,37,73.02
8970,Associative,33,48,88.08
8971,Associative,68,19,90.7
8972,Additive,71,92,53.37
8973,Associative,9,83,54.55
8974,Additive,16,17,85.24
8975,Associative,5,82,80.94
8976,Additive,98,82,70.19
8977,Additive,23,87,60.84
8978,Additive,43,40,62.1
8979,Associative,89,50,36.93
8980,Additive,57,73,84.25
8981,Associative,51,29,62.16
8982,Associative,13,51,23.13
8983,Associative,24,42,24.74
8984,Associative,11,29,86.3
8985,Associative,52,66,62.95
8986,Associative,17,17,40.47
8987,Associative,37,31,19.52
8988,Additive,13,92,61.41
8989,Additive,62,52,19.25
8990,Additive,91,39,47.55
8991,Associative,84,60,68.07
8992,Associative,97,94,56.98
8993,Associative,96,99,92.29
8994,Associative,8,51,4.93
8995,Additive,56,84,28.7
8996,Associative,93,16,6.65
8997,Additive,83,98,20.27
8998,Associative,70,14,13.27
8999,Additive,44,90,73.53
9000,Associative,60,84,37.57
9001,Additive,41,42,92.58
9002,Associative,21,51,3.31
9003,Additive,86,24,65.64
9004,Associative,42,82,97.08
9005,Additive,74,43,18.41
9006,Additive,74,73,44.8
9007,Associative,29,19,70.49
9008,Additive,80,84,63.68
9009,Associative,65,61,57.04
9010,Associative,17,94,33.35
9011,Associative,30,63,73.09
9012,Additive,26,26,65.67
9013,Additive,53,95,17.12
9014,Associative,19,35,96.44
9015,Associative,53,67,56.01
9016,Additive,85,56,53.02
9017,Additive,17,40,84.98
9018,Additive,46,29,64.4
9019,Associative,85,6,8.37
9020,Associative,53,52,51.15
9021,Associative,64,1,78.28
9022,Associative,45,52,70.3
9023,Associative,49,24,97.11
9024,Additive,19,34,3.47
9025,Associative,71,7,26.86
9026,Additive,81,75,55.37
9027,Additive,65,11,62.33
9028,Associative,37,36,28.16
9029,Additive,70,20,82.85
9030,Associative,26,63,17.27
9031,Additive,2,80,1.08
9032,Associative,59,63,95.29
9033,Associative,96,69,39.76
9034,Additive,5,88,95.79
9035,Associative,37,30,28.52
9036,Additive,31,30,7.28
9037,Associative,76,97,77.48
9038,Associative,99,84,83.75
9039,Associative,94,22,49.72
9040,Additive,48,61,8.31
9041,Additive,6,21,65.76
9042,Associative,15,37,19.03
9043,Additive,15,27,85.09
9044,Associative,61,35,28.13
9045,Additive,16,38,84.92
9046,Additive,20,60,43.27
9047,Associative,77,70,60.05
9048,Associative,44,32,79.17
9049,Associative,42,80,5.0
9050,Associative,46,92,82.3
9051,Associative,95,80,14.73
9052,Additive,34,27,36.48
9053,Additive,64,3,47.81
9054,Associative,29,49,89.65
9055,Associative,3,85,3.22
9056,Associative,9,30,56.36
9057,Additive,75,22,64.61
9058,Associative,75,19,32.34
9059,Associative,25,31,29.76
9060,Additive,86,20,49.56
9061,Additive,42,19,19.52
9062,Additive,46,2,47.34
9063,Additive,73,40,76.74
9064,Associative,84,39,84.69
9065,Additive,59,91,39.13
9066,Additive,21,72,62.11
9067,Associative,74,54,1.0
9068,Associative,22,27,55.48
9069,Associative,29,79,97.55
9070,Additive,63,12,31.91
9071,Associative,73,78,59.88
9072,Additive,61,71,76.47
9073,Additive,64,17,61.28
9074,Additive,69,90,42.43
9075,Associative,40,84,16.1
9076,Additive,75,10,46.91
9077,Associative,1,19,30.18
9078,Associative,65,82,69.9
9079,Associative,62,30,44.75
9080,Additive,54,30,85.14
9081,Additive,60,25,20.14
9082,Additive,46,88,42.35
9083,Associative,5,74,56.19
9084,Additive,22,66,13.48
9085,Additive,90,96,59.2
9086,Additive,53,35,29.8
9087,Additive,70,51,23.72
9088,Additive,32,71,15.05
9089,Associative,11,71,35.64
9090,Associative,10,27,92.97
9091,Associative,39,10,4.07
9092,Associative,98,97,85.36
9093,Additive,31,43,40.34
9094,Associative,12,55,56.6
9095,Additive,80,71,51.77
9096,Associative,38,6,92.65
9097,Associative,67,6,77.24
9098,Associative,66,77,98.5
9099,Additive,52,48,79.65
9100,Additive,5,77,30.29
9101,Associative,11,2,96.33
9102,Additive,25,83,98.37
9103,Associative,35,51,13.19
9104,Associative,35,61,90.2
9105,Associative,22,19,66.76
9106,Additive,37,2,92.28
9107,Associative,86,51,91.66
9108,Associative,55,26,89.25
9109,Associative,75,70,88.64
9110,Additive,96,20,12.65
9111,Associative,99,23,15.21
9112,Additive,95,54,12.66
9113,Associative,72,15,10.01
9114,Additive,64,6,35.98
9115,Associative,20,92,68.71
9116,Associative,98,35,36.11
9117,Additive,4,75,72.31
9118,Additive,18,8,82.21
9119,Associative,51,57,66.96
9120,Additive,68,50,47.05
9121,Associative,20,49,30.26
9122,Associative,9,88,13.32
9123,Associative,80,21,49.87
9124,Additive,26,36,72.24
9125,Associative,25,71,55.28
9126,Additive,68,69,72.43
9127,Associative,41,58,34.19
9128,Additive,59,63,7.61
9129,Additive,45,93,77.34
9130,Associative,41,16,22.75
9131,Additive,38,6,62.01
9132,Associative,19,78,80.62
9133,Associative,14,52,14.77
9134,Associative,21,2,60.25
9135,Associative,15,89,69.25
9136,Associative,3,95,74.91
9137,Additive,37,77,15.62
9138,Associative,46,18,82.69
9139,Additive,16,81,10.32
9140,Additive,14,92,52.44
9141,Associative,9,76,44.9
9142,Additive,7,35,22.95
9143,Associative,14,86,30.89
9144,Additive,6,39,17.28
9145,Additive,85,1,43.15
9146,Additive,15,37,4.52
9147,Associative,52,21,89.0
9148,Additive,72,1,17.19
9149,Associative,34,4,88.72
9150,Additive,1,96,86.49
9151,Additive,96,58,45.72
9152,Additive,69,1,50.27
9153,Additive,94,13,30.89
9154,Associative,86,46,99.69
9155,Associative,20,47,67.41
9156,Additive,80,81,95.23
9157,Additive,7,76,42.06
9158,Associative,7,7,88.42
9159,Associative,50,51,45.38
9160,Associative,2,3,86.82
9161,Associative,47,50,13.96
9162,Additive,14,26,64.05
9163,Additive,31,31,68.19
9164,Associative,50,100,65.96
9165,Associative,61,62,45.26
9166,Associative,41,26,68.71
9167,Associative,14,67,24.71
9168,Associative,5,55,59.99
9169,Associative,75,28,55.87
9170,Additive,5,44,32.52
9171,Additive,64,81,78.11
9172,Additive,29,38,9.01
9173,Associative,75,30,17.97
9174,Associative,5,66,47.64
9175,Associative,96,8,89.28
9176,Additive,36,14,57.94
9177,Associative,79,99,84.36
9178,Associative,19,62,52.24
9179,Additive,64,75,78.76
9180,Associative,22,63,33.25
9181,Additive,34,79,81.7
9182,Additive,56,66,40.77
9183,Associative,17,96,56.32
9184,Additive,76,40,18.41
9185,Associative,89,13,92.12
9186,Additive,56,17,70.44
9187,Associative,17,15,86.03
9188,Additive,74,33,21.58
9189,Associative,92,16,7.7
9190,Additive,82,13,34.38
9191,Additive,18,86,52.15
9192,Additive,45,23,80.43
9193,Associative,96,36,40.37
9194,Associative,78,43,27.73
9195,Additive,56,50,37.88
9196,Associative,80,74,70.66
9197,Additive,50,81,34.29
9198,Associative,58,94,97.94
9199,Additive,18,13,18.32
9200,Associative,80,30,75.56
9201,Additive,81,57,59.33
9202,Additive,7,30,24.08
9203,Additive,76,71,75.61
9204,Additive,98,10,45.31
9205,Associative,10,99,68.56
9206,Additive,69,66,66.56
9207,Associative,85,94,11.95
9208,Associative,3,83,84.16
9209,Additive,83,39,68.47
9210,Associative,44,37,78.28
9211,Associative,99,3,45.33
9212,Associative,70,89,20.31
9213,Additive,14,34,33.3
9214,Associative,4,86,90.25
9215,Associative,18,38,93.86
9216,Additive,93,14,48.7
9217,Additive,99,64,30.58
9218,Associative,52,39,73.3
9219,Additive,38,54,76.83
9220,Associative,80,2,81.73
9221,Associative,20,96,4.08
9222,Associative,88,43,1.96
9223,Additive,99,53,36.36
9224,Associative,44,3,16.1
9225,Additive,51,41,80.69
9226,Additive,19,8,53.75
9227,Associative,68,90,82.71
9228,Additive,97,96,18.51
9229,Additive,66,75,63.1
9230,Additive,13,63,58.44
9231,Additive,62,65,34.7
9232,Additive,61,79,52.19
9233,Associative,30,4,59.31
9234,Additive,98,68,89.06
9235,Associative,30,92,6.51
9236,Associative,51,10,82.51
9237,Associative,88,75,98.04
9238,Associative,48,50,73.45
9239,Associative,33,23,74.0
9240,Associative,74,61,22.58
9241,Additive,82,47,52.78
9242,Additive,19,3,70.89
9243,Additive,71,17,60.63
9244,Associative,57,22,39.13
9245,Additive,19,91,94.07
9246,Additive,88,16,51.88
9247,Additive,79,80,97.02
9248,Associative,41,3,56.82
9249,Additive,42,52,79.54
9250,Associative,87,33,74.46
9251,Additive,52,42,66.42
9252,Associative,4,2,2.43
9253,Associative,4,39,8.67
9254,Associative,5,46,58.57
9255,Additive,41,48,91.27
9256,Additive,87,27,60.51
9257,Associative,61,15,24.36
9258,Additive,75,7,32.7
9259,Associative,55,57,62.69
9260,Associative,75,42,60.11
9261,Additive,13,9,95.61
9262,Additive,14,6,53.38
9263,Additive,60,57,36.15
9264,Associative,72,76,52.97
9265,Associative,25,30,78.84
9266,Additive,82,55,54.5
9267,Associative,44,84,33.28
9268,Additive,82,84,34.52
9269,Associative,10,54,75.92
9270,Additive,71,27,7.58
9271,Additive,50,84,28.2
9272,Associative,44,59,16.15
9273,Additive,14,7,94.52
9274,Additive,15,40,9.92
9275,Associative,16,94,76.06
9276,Additive,2,72,63.41
9277,Associative,30,2,63.65
9278,Additive,30,14,76.58
9279,Associative,82,10,40.65
9280,Additive,31,50,40.67
9281,Additive,77,18,29.58
9282,Additive,20,18,60.18
9283,Additive,49,16,93.05
9284,Associative,35,52,92.47
9285,Associative,23,69,70.59
9286,Associative,97,52,90.71
9287,Associative,99,31,96.39
9288,Associative,100,84,79.72
9289,Associative,61,23,41.38
9290,Associative,84,96,48.84
9291,Additive,55,42,93.19
9292,Additive,67,81,67.33
9293,Additive,8,62,82.25
9294,Additive,40,77,12.5
9295,Associative,59,50,20.2
9296,Associative,32,77,35.07
9297,Associative,93,81,19.64
9298,Additive,7,15,90.74
9299,Associative,2,90,22.47
9300,Additive,85,44,56.16
9301,Associative,6,92,9.46
9302,Associative,92,42,16.34
9303,Associative,36,45,25.49
9304,Associative,32,94,98.31
9305,Additive,45,35,79.91
9306,Additive,42,22,67.68
9307,Associative,53,74,91.71
