Id;Date;Year;Month;Year_Month_Number;Year_Month_Name;Day;Day_Name;Day_Name_Short;Month_Name;Month_Name_Short;Quarter;Quarter_Name;Year_Quarter_Number;Year_Quarter_Name;Week_Number;Day_of_Year;Singular_Day;Name_Singular_Day
1291;7/15/2023;2023;7;202307;2023-Jul;15;Saturday;Sat;July;Jul;3;Q3;2023Q;2023 Q3;28;196;NORMAL;NORMAL
1292;7/16/2023;2023;7;202307;2023-Jul;16;Sunday;Sun;July;Jul;3;Q3;2023Q;2023 Q3;28;197;NORMAL;NORMAL
1293;7/17/2023;2023;7;202307;2023-Jul;17;Monday;Mon;July;Jul;3;Q3;2023Q;2023 Q3;29;198;NORMAL;NORMAL
1294;7/18/2023;2023;7;202307;2023-Jul;18;Tuesday;Tue;July;Jul;3;Q3;2023Q;2023 Q3;29;199;NORMAL;NORMAL
1295;7/19/2023;2023;7;202307;2023-Jul;19;Wednesday;Wed;July;Jul;3;Q3;2023Q;2023 Q3;29;200;NORMAL;NORMAL
1296;7/20/2023;2023;7;202307;2023-Jul;20;Thursday;Thu;July;Jul;3;Q3;2023Q;2023 Q3;29;201;NORMAL;NORMAL
1297;7/21/2023;2023;7;202307;2023-Jul;21;Friday;Fri;July;Jul;3;Q3;2023Q;2023 Q3;29;202;NORMAL;NORMAL
1298;7/22/2023;2023;7;202307;2023-Jul;22;Saturday;Sat;July;Jul;3;Q3;2023Q;2023 Q3;29;203;NORMAL;NORMAL
1299;7/23/2023;2023;7;202307;2023-Jul;23;Sunday;Sun;July;Jul;3;Q3;2023Q;2023 Q3;29;204;NORMAL;NORMAL
1300;7/24/2023;2023;7;202307;2023-Jul;24;Monday;Mon;July;Jul;3;Q3;2023Q;2023 Q3;30;205;NORMAL;NORMAL
1301;7/25/2023;2023;7;202307;2023-Jul;25;Tuesday;Tue;July;Jul;3;Q3;2023Q;2023 Q3;30;206;NORMAL;NORMAL
1302;7/26/2023;2023;7;202307;2023-Jul;26;Wednesday;Wed;July;Jul;3;Q3;2023Q;2023 Q3;30;207;NORMAL;NORMAL
1303;7/27/2023;2023;7;202307;2023-Jul;27;Thursday;Thu;July;Jul;3;Q3;2023Q;2023 Q3;30;208;NORMAL;NORMAL
1304;7/28/2023;2023;7;202307;2023-Jul;28;Friday;Fri;July;Jul;3;Q3;2023Q;2023 Q3;30;209;NORMAL;NORMAL
1305;7/29/2023;2023;7;202307;2023-Jul;29;Saturday;Sat;July;Jul;3;Q3;2023Q;2023 Q3;30;210;NORMAL;NORMAL
1306;7/30/2023;2023;7;202307;2023-Jul;30;Sunday;Sun;July;Jul;3;Q3;2023Q;2023 Q3;30;211;NORMAL;NORMAL
1307;7/31/2023;2023;7;202307;2023-Jul;31;Monday;Mon;July;Jul;3;Q3;2023Q;2023 Q3;31;212;NORMAL;NORMAL
1308;8/1/2023;2023;8;202308;2023-Aug;1;Tuesday;Tue;August;Aug;3;Q3;2023Q;2023 Q3;31;213;NORMAL;NORMAL
1309;8/2/2023;2023;8;202308;2023-Aug;2;Wednesday;Wed;August;Aug;3;Q3;2023Q;2023 Q3;31;214;NORMAL;NORMAL
1310;8/3/2023;2023;8;202308;2023-Aug;3;Thursday;Thu;August;Aug;3;Q3;2023Q;2023 Q3;31;215;NORMAL;NORMAL
1311;8/4/2023;2023;8;202308;2023-Aug;4;Friday;Fri;August;Aug;3;Q3;2023Q;2023 Q3;31;216;NORMAL;NORMAL
1312;8/5/2023;2023;8;202308;2023-Aug;5;Saturday;Sat;August;Aug;3;Q3;2023Q;2023 Q3;31;217;NORMAL;NORMAL
1313;8/6/2023;2023;8;202308;2023-Aug;6;Sunday;Sun;August;Aug;3;Q3;2023Q;2023 Q3;31;218;NORMAL;NORMAL
1314;8/7/2023;2023;8;202308;2023-Aug;7;Monday;Mon;August;Aug;3;Q3;2023Q;2023 Q3;32;219;NORMAL;NORMAL
1315;8/8/2023;2023;8;202308;2023-Aug;8;Tuesday;Tue;August;Aug;3;Q3;2023Q;2023 Q3;32;220;NORMAL;NORMAL
1316;8/9/2023;2023;8;202308;2023-Aug;9;Wednesday;Wed;August;Aug;3;Q3;2023Q;2023 Q3;32;221;NORMAL;NORMAL
1317;8/10/2023;2023;8;202308;2023-Aug;10;Thursday;Thu;August;Aug;3;Q3;2023Q;2023 Q3;32;222;NORMAL;NORMAL
1318;8/11/2023;2023;8;202308;2023-Aug;11;Friday;Fri;August;Aug;3;Q3;2023Q;2023 Q3;32;223;NORMAL;NORMAL
1319;8/12/2023;2023;8;202308;2023-Aug;12;Saturday;Sat;August;Aug;3;Q3;2023Q;2023 Q3;32;224;NORMAL;NORMAL
1320;8/13/2023;2023;8;202308;2023-Aug;13;Sunday;Sun;August;Aug;3;Q3;2023Q;2023 Q3;32;225;NORMAL;NORMAL
1321;8/14/2023;2023;8;202308;2023-Aug;14;Monday;Mon;August;Aug;3;Q3;2023Q;2023 Q3;33;226;NORMAL;NORMAL
1322;8/15/2023;2023;8;202308;2023-Aug;15;Tuesday;Tue;August;Aug;3;Q3;2023Q;2023 Q3;33;227;NORMAL;NORMAL
1323;8/16/2023;2023;8;202308;2023-Aug;16;Wednesday;Wed;August;Aug;3;Q3;2023Q;2023 Q3;33;228;NORMAL;NORMAL
1324;8/17/2023;2023;8;202308;2023-Aug;17;Thursday;Thu;August;Aug;3;Q3;2023Q;2023 Q3;33;229;NORMAL;NORMAL
1325;8/18/2023;2023;8;202308;2023-Aug;18;Friday;Fri;August;Aug;3;Q3;2023Q;2023 Q3;33;230;NORMAL;NORMAL
1326;8/19/2023;2023;8;202308;2023-Aug;19;Saturday;Sat;August;Aug;3;Q3;2023Q;2023 Q3;33;231;NORMAL;NORMAL
1327;8/20/2023;2023;8;202308;2023-Aug;20;Sunday;Sun;August;Aug;3;Q3;2023Q;2023 Q3;33;232;NORMAL;NORMAL
1328;8/21/2023;2023;8;202308;2023-Aug;21;Monday;Mon;August;Aug;3;Q3;2023Q;2023 Q3;34;233;NORMAL;NORMAL
1329;8/22/2023;2023;8;202308;2023-Aug;22;Tuesday;Tue;August;Aug;3;Q3;2023Q;2023 Q3;34;234;NORMAL;NORMAL
1330;8/23/2023;2023;8;202308;2023-Aug;23;Wednesday;Wed;August;Aug;3;Q3;2023Q;2023 Q3;34;235;NORMAL;NORMAL
1331;8/24/2023;2023;8;202308;2023-Aug;24;Thursday;Thu;August;Aug;3;Q3;2023Q;2023 Q3;34;236;NORMAL;NORMAL
1332;8/25/2023;2023;8;202308;2023-Aug;25;Friday;Fri;August;Aug;3;Q3;2023Q;2023 Q3;34;237;NORMAL;NORMAL
1333;8/26/2023;2023;8;202308;2023-Aug;26;Saturday;Sat;August;Aug;3;Q3;2023Q;2023 Q3;34;238;NORMAL;NORMAL
1334;8/27/2023;2023;8;202308;2023-Aug;27;Sunday;Sun;August;Aug;3;Q3;2023Q;2023 Q3;34;239;NORMAL;NORMAL
1335;8/28/2023;2023;8;202308;2023-Aug;28;Monday;Mon;August;Aug;3;Q3;2023Q;2023 Q3;35;240;NORMAL;NORMAL
1336;8/29/2023;2023;8;202308;2023-Aug;29;Tuesday;Tue;August;Aug;3;Q3;2023Q;2023 Q3;35;241;NORMAL;NORMAL
1337;8/30/2023;2023;8;202308;2023-Aug;30;Wednesday;Wed;August;Aug;3;Q3;2023Q;2023 Q3;35;242;NORMAL;NORMAL
1338;8/31/2023;2023;8;202308;2023-Aug;31;Thursday;Thu;August;Aug;3;Q3;2023Q;2023 Q3;35;243;NORMAL;NORMAL
1339;9/1/2023;2023;9;202309;2023-Sep;1;Friday;Fri;September;Sep;3;Q3;2023Q;2023 Q3;35;244;NORMAL;NORMAL
1340;9/2/2023;2023;9;202309;2023-Sep;2;Saturday;Sat;September;Sep;3;Q3;2023Q;2023 Q3;35;245;NORMAL;NORMAL
1341;9/3/2023;2023;9;202309;2023-Sep;3;Sunday;Sun;September;Sep;3;Q3;2023Q;2023 Q3;35;246;NORMAL;NORMAL
1342;9/4/2023;2023;9;202309;2023-Sep;4;Monday;Mon;September;Sep;3;Q3;2023Q;2023 Q3;36;247;NORMAL;NORMAL
1343;9/5/2023;2023;9;202309;2023-Sep;5;Tuesday;Tue;September;Sep;3;Q3;2023Q;2023 Q3;36;248;NORMAL;NORMAL
1344;9/6/2023;2023;9;202309;2023-Sep;6;Wednesday;Wed;September;Sep;3;Q3;2023Q;2023 Q3;36;249;NORMAL;NORMAL
1345;9/7/2023;2023;9;202309;2023-Sep;7;Thursday;Thu;September;Sep;3;Q3;2023Q;2023 Q3;36;250;NORMAL;NORMAL
1346;9/8/2023;2023;9;202309;2023-Sep;8;Friday;Fri;September;Sep;3;Q3;2023Q;2023 Q3;36;251;NORMAL;NORMAL
1347;9/9/2023;2023;9;202309;2023-Sep;9;Saturday;Sat;September;Sep;3;Q3;2023Q;2023 Q3;36;252;NORMAL;NORMAL
1348;9/10/2023;2023;9;202309;2023-Sep;10;Sunday;Sun;September;Sep;3;Q3;2023Q;2023 Q3;36;253;NORMAL;NORMAL
1349;9/11/2023;2023;9;202309;2023-Sep;11;Monday;Mon;September;Sep;3;Q3;2023Q;2023 Q3;37;254;NORMAL;NORMAL
1350;9/12/2023;2023;9;202309;2023-Sep;12;Tuesday;Tue;September;Sep;3;Q3;2023Q;2023 Q3;37;255;NORMAL;NORMAL
1351;9/13/2023;2023;9;202309;2023-Sep;13;Wednesday;Wed;September;Sep;3;Q3;2023Q;2023 Q3;37;256;NORMAL;NORMAL
1352;9/14/2023;2023;9;202309;2023-Sep;14;Thursday;Thu;September;Sep;3;Q3;2023Q;2023 Q3;37;257;NORMAL;NORMAL
1353;9/15/2023;2023;9;202309;2023-Sep;15;Friday;Fri;September;Sep;3;Q3;2023Q;2023 Q3;37;258;NORMAL;NORMAL
1354;9/16/2023;2023;9;202309;2023-Sep;16;Saturday;Sat;September;Sep;3;Q3;2023Q;2023 Q3;37;259;NORMAL;NORMAL
1355;9/17/2023;2023;9;202309;2023-Sep;17;Sunday;Sun;September;Sep;3;Q3;2023Q;2023 Q3;37;260;NORMAL;NORMAL
1356;9/18/2023;2023;9;202309;2023-Sep;18;Monday;Mon;September;Sep;3;Q3;2023Q;2023 Q3;38;261;NORMAL;NORMAL
1357;9/19/2023;2023;9;202309;2023-Sep;19;Tuesday;Tue;September;Sep;3;Q3;2023Q;2023 Q3;38;262;NORMAL;NORMAL
1358;9/20/2023;2023;9;202309;2023-Sep;20;Wednesday;Wed;September;Sep;3;Q3;2023Q;2023 Q3;38;263;NORMAL;NORMAL
1359;9/21/2023;2023;9;202309;2023-Sep;21;Thursday;Thu;September;Sep;3;Q3;2023Q;2023 Q3;38;264;NORMAL;NORMAL
1360;9/22/2023;2023;9;202309;2023-Sep;22;Friday;Fri;September;Sep;3;Q3;2023Q;2023 Q3;38;265;NORMAL;NORMAL
1361;9/23/2023;2023;9;202309;2023-Sep;23;Saturday;Sat;September;Sep;3;Q3;2023Q;2023 Q3;38;266;NORMAL;NORMAL
1362;9/24/2023;2023;9;202309;2023-Sep;24;Sunday;Sun;September;Sep;3;Q3;2023Q;2023 Q3;38;267;NORMAL;NORMAL
1363;9/25/2023;2023;9;202309;2023-Sep;25;Monday;Mon;September;Sep;3;Q3;2023Q;2023 Q3;39;268;NORMAL;NORMAL
1364;9/26/2023;2023;9;202309;2023-Sep;26;Tuesday;Tue;September;Sep;3;Q3;2023Q;2023 Q3;39;269;NORMAL;NORMAL
1365;9/27/2023;2023;9;202309;2023-Sep;27;Wednesday;Wed;September;Sep;3;Q3;2023Q;2023 Q3;39;270;NORMAL;NORMAL
1366;9/28/2023;2023;9;202309;2023-Sep;28;Thursday;Thu;September;Sep;3;Q3;2023Q;2023 Q3;39;271;NORMAL;NORMAL
1367;9/29/2023;2023;9;202309;2023-Sep;29;Friday;Fri;September;Sep;3;Q3;2023Q;2023 Q3;39;272;NORMAL;NORMAL
1368;9/30/2023;2023;9;202309;2023-Sep;30;Saturday;Sat;September;Sep;3;Q3;2023Q;2023 Q3;39;273;NORMAL;NORMAL
1369;10/1/2023;2023;10;202310;2023-Oct;1;Sunday;Sun;October;Oct;4;Q4;2023Q;2023 Q4;39;274;NORMAL;NORMAL
1370;10/2/2023;2023;10;202310;2023-Oct;2;Monday;Mon;October;Oct;4;Q4;2023Q;2023 Q4;40;275;NORMAL;NORMAL
1371;10/3/2023;2023;10;202310;2023-Oct;3;Tuesday;Tue;October;Oct;4;Q4;2023Q;2023 Q4;40;276;NORMAL;NORMAL
1372;10/4/2023;2023;10;202310;2023-Oct;4;Wednesday;Wed;October;Oct;4;Q4;2023Q;2023 Q4;40;277;NORMAL;NORMAL
1373;10/5/2023;2023;10;202310;2023-Oct;5;Thursday;Thu;October;Oct;4;Q4;2023Q;2023 Q4;40;278;NORMAL;NORMAL
1374;10/6/2023;2023;10;202310;2023-Oct;6;Friday;Fri;October;Oct;4;Q4;2023Q;2023 Q4;40;279;NORMAL;NORMAL
1375;10/7/2023;2023;10;202310;2023-Oct;7;Saturday;Sat;October;Oct;4;Q4;2023Q;2023 Q4;40;280;NORMAL;NORMAL
1376;10/8/2023;2023;10;202310;2023-Oct;8;Sunday;Sun;October;Oct;4;Q4;2023Q;2023 Q4;40;281;NORMAL;NORMAL
1377;10/9/2023;2023;10;202310;2023-Oct;9;Monday;Mon;October;Oct;4;Q4;2023Q;2023 Q4;41;282;NORMAL;NORMAL
1378;10/10/2023;2023;10;202310;2023-Oct;10;Tuesday;Tue;October;Oct;4;Q4;2023Q;2023 Q4;41;283;NORMAL;NORMAL
1379;10/11/2023;2023;10;202310;2023-Oct;11;Wednesday;Wed;October;Oct;4;Q4;2023Q;2023 Q4;41;284;NORMAL;NORMAL
1380;10/12/2023;2023;10;202310;2023-Oct;12;Thursday;Thu;October;Oct;4;Q4;2023Q;2023 Q4;41;285;NORMAL;NORMAL
1381;10/13/2023;2023;10;202310;2023-Oct;13;Friday;Fri;October;Oct;4;Q4;2023Q;2023 Q4;41;286;NORMAL;NORMAL
1382;10/14/2023;2023;10;202310;2023-Oct;14;Saturday;Sat;October;Oct;4;Q4;2023Q;2023 Q4;41;287;NORMAL;NORMAL
1383;10/15/2023;2023;10;202310;2023-Oct;15;Sunday;Sun;October;Oct;4;Q4;2023Q;2023 Q4;41;288;NORMAL;NORMAL
1384;10/16/2023;2023;10;202310;2023-Oct;16;Monday;Mon;October;Oct;4;Q4;2023Q;2023 Q4;42;289;NORMAL;NORMAL
1385;10/17/2023;2023;10;202310;2023-Oct;17;Tuesday;Tue;October;Oct;4;Q4;2023Q;2023 Q4;42;290;NORMAL;NORMAL
1386;10/18/2023;2023;10;202310;2023-Oct;18;Wednesday;Wed;October;Oct;4;Q4;2023Q;2023 Q4;42;291;NORMAL;NORMAL
1387;10/19/2023;2023;10;202310;2023-Oct;19;Thursday;Thu;October;Oct;4;Q4;2023Q;2023 Q4;42;292;NORMAL;NORMAL
1388;10/20/2023;2023;10;202310;2023-Oct;20;Friday;Fri;October;Oct;4;Q4;2023Q;2023 Q4;42;293;NORMAL;NORMAL
1389;10/21/2023;2023;10;202310;2023-Oct;21;Saturday;Sat;October;Oct;4;Q4;2023Q;2023 Q4;42;294;NORMAL;NORMAL
1390;10/22/2023;2023;10;202310;2023-Oct;22;Sunday;Sun;October;Oct;4;Q4;2023Q;2023 Q4;42;295;NORMAL;NORMAL
1391;10/23/2023;2023;10;202310;2023-Oct;23;Monday;Mon;October;Oct;4;Q4;2023Q;2023 Q4;43;296;NORMAL;NORMAL
1392;10/24/2023;2023;10;202310;2023-Oct;24;Tuesday;Tue;October;Oct;4;Q4;2023Q;2023 Q4;43;297;NORMAL;NORMAL
1393;10/25/2023;2023;10;202310;2023-Oct;25;Wednesday;Wed;October;Oct;4;Q4;2023Q;2023 Q4;43;298;NORMAL;NORMAL
1394;10/26/2023;2023;10;202310;2023-Oct;26;Thursday;Thu;October;Oct;4;Q4;2023Q;2023 Q4;43;299;NORMAL;NORMAL
1395;10/27/2023;2023;10;202310;2023-Oct;27;Friday;Fri;October;Oct;4;Q4;2023Q;2023 Q4;43;300;NORMAL;NORMAL
1396;10/28/2023;2023;10;202310;2023-Oct;28;Saturday;Sat;October;Oct;4;Q4;2023Q;2023 Q4;43;301;NORMAL;NORMAL
1397;10/29/2023;2023;10;202310;2023-Oct;29;Sunday;Sun;October;Oct;4;Q4;2023Q;2023 Q4;43;302;NORMAL;NORMAL
1398;10/30/2023;2023;10;202310;2023-Oct;30;Monday;Mon;October;Oct;4;Q4;2023Q;2023 Q4;44;303;NORMAL;NORMAL
1399;10/31/2023;2023;10;202310;2023-Oct;31;Tuesday;Tue;October;Oct;4;Q4;2023Q;2023 Q4;44;304;NORMAL;NORMAL
1400;11/1/2023;2023;11;202311;2023-Nov;1;Wednesday;Wed;November;Nov;4;Q4;2023Q;2023 Q4;44;305;NORMAL;NORMAL
1401;11/2/2023;2023;11;202311;2023-Nov;2;Thursday;Thu;November;Nov;4;Q4;2023Q;2023 Q4;44;306;NORMAL;NORMAL
1402;11/3/2023;2023;11;202311;2023-Nov;3;Friday;Fri;November;Nov;4;Q4;2023Q;2023 Q4;44;307;NORMAL;NORMAL
1403;11/4/2023;2023;11;202311;2023-Nov;4;Saturday;Sat;November;Nov;4;Q4;2023Q;2023 Q4;44;308;NORMAL;NORMAL
1404;11/5/2023;2023;11;202311;2023-Nov;5;Sunday;Sun;November;Nov;4;Q4;2023Q;2023 Q4;44;309;NORMAL;NORMAL
1405;11/6/2023;2023;11;202311;2023-Nov;6;Monday;Mon;November;Nov;4;Q4;2023Q;2023 Q4;45;310;NORMAL;NORMAL
1406;11/7/2023;2023;11;202311;2023-Nov;7;Tuesday;Tue;November;Nov;4;Q4;2023Q;2023 Q4;45;311;NORMAL;NORMAL
1407;11/8/2023;2023;11;202311;2023-Nov;8;Wednesday;Wed;November;Nov;4;Q4;2023Q;2023 Q4;45;312;NORMAL;NORMAL
1408;11/9/2023;2023;11;202311;2023-Nov;9;Thursday;Thu;November;Nov;4;Q4;2023Q;2023 Q4;45;313;NORMAL;NORMAL
1409;11/10/2023;2023;11;202311;2023-Nov;10;Friday;Fri;November;Nov;4;Q4;2023Q;2023 Q4;45;314;NORMAL;NORMAL
1410;11/11/2023;2023;11;202311;2023-Nov;11;Saturday;Sat;November;Nov;4;Q4;2023Q;2023 Q4;45;315;NORMAL;NORMAL
1411;11/12/2023;2023;11;202311;2023-Nov;12;Sunday;Sun;November;Nov;4;Q4;2023Q;2023 Q4;45;316;NORMAL;NORMAL
1412;11/13/2023;2023;11;202311;2023-Nov;13;Monday;Mon;November;Nov;4;Q4;2023Q;2023 Q4;46;317;NORMAL;NORMAL
1413;11/14/2023;2023;11;202311;2023-Nov;14;Tuesday;Tue;November;Nov;4;Q4;2023Q;2023 Q4;46;318;NORMAL;NORMAL
1414;11/15/2023;2023;11;202311;2023-Nov;15;Wednesday;Wed;November;Nov;4;Q4;2023Q;2023 Q4;46;319;NORMAL;NORMAL
1415;11/16/2023;2023;11;202311;2023-Nov;16;Thursday;Thu;November;Nov;4;Q4;2023Q;2023 Q4;46;320;NORMAL;NORMAL
1416;11/17/2023;2023;11;202311;2023-Nov;17;Friday;Fri;November;Nov;4;Q4;2023Q;2023 Q4;46;321;NORMAL;NORMAL
1417;11/18/2023;2023;11;202311;2023-Nov;18;Saturday;Sat;November;Nov;4;Q4;2023Q;2023 Q4;46;322;NORMAL;NORMAL
1418;11/19/2023;2023;11;202311;2023-Nov;19;Sunday;Sun;November;Nov;4;Q4;2023Q;2023 Q4;46;323;NORMAL;NORMAL
1419;11/20/2023;2023;11;202311;2023-Nov;20;Monday;Mon;November;Nov;4;Q4;2023Q;2023 Q4;47;324;NORMAL;NORMAL
1420;11/21/2023;2023;11;202311;2023-Nov;21;Tuesday;Tue;November;Nov;4;Q4;2023Q;2023 Q4;47;325;NORMAL;NORMAL
1421;11/22/2023;2023;11;202311;2023-Nov;22;Wednesday;Wed;November;Nov;4;Q4;2023Q;2023 Q4;47;326;NORMAL;NORMAL
1422;11/23/2023;2023;11;202311;2023-Nov;23;Thursday;Thu;November;Nov;4;Q4;2023Q;2023 Q4;47;327;NORMAL;NORMAL
1423;11/24/2023;2023;11;202311;2023-Nov;24;Friday;Fri;November;Nov;4;Q4;2023Q;2023 Q4;47;328;NORMAL;NORMAL
1424;11/25/2023;2023;11;202311;2023-Nov;25;Saturday;Sat;November;Nov;4;Q4;2023Q;2023 Q4;47;329;SINGULAR;Black Friday
1425;11/26/2023;2023;11;202311;2023-Nov;26;Sunday;Sun;November;Nov;4;Q4;2023Q;2023 Q4;47;330;NORMAL;NORMAL
1426;11/27/2023;2023;11;202311;2023-Nov;27;Monday;Mon;November;Nov;4;Q4;2023Q;2023 Q4;48;331;NORMAL;NORMAL
1427;11/28/2023;2023;11;202311;2023-Nov;28;Tuesday;Tue;November;Nov;4;Q4;2023Q;2023 Q4;48;332;NORMAL;NORMAL
1428;11/29/2023;2023;11;202311;2023-Nov;29;Wednesday;Wed;November;Nov;4;Q4;2023Q;2023 Q4;48;333;NORMAL;NORMAL
1429;11/30/2023;2023;11;202311;2023-Nov;30;Thursday;Thu;November;Nov;4;Q4;2023Q;2023 Q4;48;334;NORMAL;NORMAL
1430;12/1/2023;2023;12;202312;2023-Dec;1;Friday;Fri;December;Dec;4;Q4;2023Q;2023 Q4;48;335;NORMAL;NORMAL
1431;12/2/2023;2023;12;202312;2023-Dec;2;Saturday;Sat;December;Dec;4;Q4;2023Q;2023 Q4;48;336;NORMAL;NORMAL
1432;12/3/2023;2023;12;202312;2023-Dec;3;Sunday;Sun;December;Dec;4;Q4;2023Q;2023 Q4;48;337;NORMAL;NORMAL
1433;12/4/2023;2023;12;202312;2023-Dec;4;Monday;Mon;December;Dec;4;Q4;2023Q;2023 Q4;49;338;NORMAL;NORMAL
1434;12/5/2023;2023;12;202312;2023-Dec;5;Tuesday;Tue;December;Dec;4;Q4;2023Q;2023 Q4;49;339;NORMAL;NORMAL
1435;12/6/2023;2023;12;202312;2023-Dec;6;Wednesday;Wed;December;Dec;4;Q4;2023Q;2023 Q4;49;340;NORMAL;NORMAL
1436;12/7/2023;2023;12;202312;2023-Dec;7;Thursday;Thu;December;Dec;4;Q4;2023Q;2023 Q4;49;341;NORMAL;NORMAL
1437;12/8/2023;2023;12;202312;2023-Dec;8;Friday;Fri;December;Dec;4;Q4;2023Q;2023 Q4;49;342;NORMAL;NORMAL
1438;12/9/2023;2023;12;202312;2023-Dec;9;Saturday;Sat;December;Dec;4;Q4;2023Q;2023 Q4;49;343;NORMAL;NORMAL
1439;12/10/2023;2023;12;202312;2023-Dec;10;Sunday;Sun;December;Dec;4;Q4;2023Q;2023 Q4;49;344;NORMAL;NORMAL
1440;12/11/2023;2023;12;202312;2023-Dec;11;Monday;Mon;December;Dec;4;Q4;2023Q;2023 Q4;50;345;NORMAL;NORMAL
1441;12/12/2023;2023;12;202312;2023-Dec;12;Tuesday;Tue;December;Dec;4;Q4;2023Q;2023 Q4;50;346;NORMAL;NORMAL
1442;12/13/2023;2023;12;202312;2023-Dec;13;Wednesday;Wed;December;Dec;4;Q4;2023Q;2023 Q4;50;347;NORMAL;NORMAL
1443;12/14/2023;2023;12;202312;2023-Dec;14;Thursday;Thu;December;Dec;4;Q4;2023Q;2023 Q4;50;348;NORMAL;NORMAL
1444;12/15/2023;2023;12;202312;2023-Dec;15;Friday;Fri;December;Dec;4;Q4;2023Q;2023 Q4;50;349;NORMAL;NORMAL
1445;12/16/2023;2023;12;202312;2023-Dec;16;Saturday;Sat;December;Dec;4;Q4;2023Q;2023 Q4;50;350;NORMAL;NORMAL
1446;12/17/2023;2023;12;202312;2023-Dec;17;Sunday;Sun;December;Dec;4;Q4;2023Q;2023 Q4;50;351;SINGULAR;Super Saturday
1447;12/18/2023;2023;12;202312;2023-Dec;18;Monday;Mon;December;Dec;4;Q4;2023Q;2023 Q4;51;352;NORMAL;NORMAL
1448;12/19/2023;2023;12;202312;2023-Dec;19;Tuesday;Tue;December;Dec;4;Q4;2023Q;2023 Q4;51;353;NORMAL;NORMAL
1449;12/20/2023;2023;12;202312;2023-Dec;20;Wednesday;Wed;December;Dec;4;Q4;2023Q;2023 Q4;51;354;NORMAL;NORMAL
1450;12/21/2023;2023;12;202312;2023-Dec;21;Thursday;Thu;December;Dec;4;Q4;2023Q;2023 Q4;51;355;NORMAL;NORMAL
1451;12/22/2023;2023;12;202312;2023-Dec;22;Friday;Fri;December;Dec;4;Q4;2023Q;2023 Q4;51;356;NORMAL;NORMAL
1452;12/23/2023;2023;12;202312;2023-Dec;23;Saturday;Sat;December;Dec;4;Q4;2023Q;2023 Q4;51;357;NORMAL;NORMAL
1453;12/24/2023;2023;12;202312;2023-Dec;24;Sunday;Sun;December;Dec;4;Q4;2023Q;2023 Q4;51;358;NORMAL;NORMAL
1454;12/25/2023;2023;12;202312;2023-Dec;25;Monday;Mon;December;Dec;4;Q4;2023Q;2023 Q4;52;359;NORMAL;NORMAL
1455;12/26/2023;2023;12;202312;2023-Dec;26;Tuesday;Tue;December;Dec;4;Q4;2023Q;2023 Q4;52;360;NORMAL;NORMAL
1456;12/27/2023;2023;12;202312;2023-Dec;27;Wednesday;Wed;December;Dec;4;Q4;2023Q;2023 Q4;52;361;NORMAL;NORMAL
1457;12/28/2023;2023;12;202312;2023-Dec;28;Thursday;Thu;December;Dec;4;Q4;2023Q;2023 Q4;52;362;NORMAL;NORMAL
1458;12/29/2023;2023;12;202312;2023-Dec;29;Friday;Fri;December;Dec;4;Q4;2023Q;2023 Q4;52;363;NORMAL;NORMAL
1459;12/30/2023;2023;12;202312;2023-Dec;30;Saturday;Sat;December;Dec;4;Q4;2023Q;2023 Q4;52;364;NORMAL;NORMAL
1460;12/31/2023;2023;12;202312;2023-Dec;31;Sunday;Sun;December;Dec;4;Q4;2023Q;2023 Q4;52;365;NORMAL;NORMAL
